#,Request Message Type;Message ID,Delay,Max Delay,Diff
444,D,15504560863970020343,3246,100,3146
445,D,15504560863970020344,3249,100,3149
446,D,15504560863970020345,3250,100,3150
447,D,15504560863970020346,3252,100,3152
448,D,15504560863970020347,3256,100,3156
449,D,15504560863970020348,3258,100,3158
450,D,15504560863970020349,3259,100,3159
451,D,15504560863970020351,3267,100,3167
452,D,15504560863970020354,3271,100,3171
453,D,15504560863970020358,3904,100,3804
454,D,15504560863970020359,3907,100,3807
455,D,15504560863970020360,3908,100,3808
456,D,15504560863970020361,3909,100,3809
457,D,15504560863970020362,3913,100,3813
458,D,15504560863970020366,3917,100,3817
459,D,15504560863970020367,3917,100,3817
460,D,15504560863970020368,3918,100,3818
461,D,15504560863970020370,3919,100,3819
462,D,15504560863970020371,3920,100,3820
463,D,15504560863970020372,3921,100,3821
464,D,15504560863970020373,3922,100,3822
465,D,15504560863970020374,3923,100,3823
466,D,15504560863970020375,3925,100,3825
467,D,15504560863970020376,3926,100,3826
468,D,15504560863970020377,3928,100,3828
469,D,15504560863970020381,3647,100,3547
470,D,15504560863970020382,3649,100,3549
471,D,15504560863970020383,3651,100,3551
472,D,15504560863970020384,3652,100,3552
473,D,15504560863970020385,3653,100,3553
474,D,15504560863970020386,3655,100,3555
475,D,15504560863970020387,3656,100,3556
476,D,15504560863970020388,3657,100,3557
477,D,15504560863970020390,3658,100,3558
478,D,15504560863970020391,3661,100,3561
479,D,15504560863970020394,3663,100,3563
480,D,15504560863970020396,3664,100,3564
481,D,15504560863970020397,3665,100,3565
482,D,15504560863970020398,3669,100,3569
483,D,15504560863970020399,3670,100,3570
484,D,15504560863970020400,3671,100,3571
485,D,15504560863970020404,3383,100,3283
486,D,15504560863970020405,3385,100,3285
487,D,15504560863970020407,3386,100,3286
488,D,15504560863970020409,3388,100,3288
489,D,15504560863970020410,3390,100,3290
490,D,15504560863970020412,3393,100,3293
491,D,15504560863970020415,3402,100,3302
492,D,15504560863970020420,3405,100,3305
493,D,15504560863970020423,3407,100,3307
494,D,15504560863970020427,3970,100,3870
495,D,15504560863970020429,3972,100,3872
496,D,15504560863970020431,3974,100,3874
497,D,15504560863970020432,3975,100,3875
498,D,15504560863970020433,3976,100,3876
499,D,15504560863970020435,3978,100,3878
500,D,15504560863970020436,3983,100,3883
501,D,15504560863970020441,3985,100,3885
502,D,15504560863970020442,3985,100,3885
503,D,15504560863970020443,3986,100,3886
504,D,15504560863970020444,3986,100,3886
505,D,15504560863970020445,3988,100,3888
506,D,15504560863970020446,3989,100,3889
507,D,15504560863970020450,3715,100,3615
508,D,15504560863970020452,3716,100,3616
509,D,15504560863970020454,3718,100,3618
510,D,15504560863970020455,3720,100,3620
511,D,15504560863970020456,3721,100,3621
512,D,15504560863970020457,3722,100,3622
513,D,15504560863970020458,3723,100,3623
514,D,15504560863970020460,3725,100,3625
515,D,15504560863970020461,3732,100,3632
516,D,15504560863970020466,3733,100,3633
517,D,15504560863970020467,3733,100,3633
518,D,15504560863970020469,3740,100,3640
519,D,15504560863970020473,3410,100,3310
520,D,15504560863970020474,3411,100,3311
521,D,15504560863970020475,3412,100,3312
522,D,15504560863970020476,3414,100,3314
523,D,15504560863970020477,3415,100,3315
524,D,15504560863970020479,3417,100,3317
525,D,15504560863970020480,3419,100,3319
526,D,15504560863970020482,3420,100,3320
527,D,15504560863970020483,3422,100,3322
528,D,15504560863970020484,3423,100,3323
529,D,15504560863970020486,3426,100,3326
530,D,15504560863970020487,3427,100,3327
531,D,15504560863970020488,3429,100,3329
532,D,15504560863970020490,3431,100,3331
533,D,15504560863970020492,3434,100,3334
534,D,15504560863970020496,3040,100,2940
535,D,15504560863970020498,3042,100,2942
536,D,15504560863970020499,3043,100,2943
537,D,15504560863970020501,3045,100,2945
538,D,15504560863970020503,3046,100,2946
539,D,15504560863970020504,3047,100,2947
540,D,15504560863970020505,3048,100,2948
541,D,15504560863970020506,3049,100,2949
542,D,15504560863970020507,3050,100,2950
543,D,15504560863970020508,3051,100,2951
544,D,15504560863970020509,3052,100,2952
545,D,15504560863970020510,3053,100,2953
546,D,15504560863970020511,3055,100,2955
547,D,15504560863970020512,3056,100,2956
548,D,15504560863970020513,3058,100,2958
549,D,15504560863970020514,3060,100,2960
550,D,15504560863970020515,3063,100,2963
551,D,15504560863970020519,3774,100,3674
552,D,15504560863970020521,3776,100,3676
553,D,15504560863970020523,3778,100,3678
554,D,15504560863970020525,3780,100,3680
555,D,15504560863970020526,3781,100,3681
556,D,15504560863970020527,3782,100,3682
557,D,15504560863970020529,3787,100,3687
558,D,15504560863970020531,3789,100,3689
559,D,15504560863970020533,3790,100,3690
560,D,15504560863970020534,3792,100,3692
561,D,15504560863970020536,3793,100,3693
562,D,15504560863970020537,3795,100,3695
563,D,15504560863970020538,3809,100,3709
564,D,15504560863970020542,3241,100,3141
565,D,15504560863970020545,3244,100,3144
566,D,15504560863970020548,3246,100,3146
567,D,15504560863970020549,3247,100,3147
568,D,15504560863970020551,3250,100,3150
569,D,15504560863970020555,3254,100,3154
570,D,15504560863970020558,3256,100,3156
571,D,15504560863970020560,3258,100,3158
572,D,15504560863970020561,3260,100,3160
573,D,15504560863970020565,3826,100,3726
574,D,15504560863970020567,3828,100,3728
575,D,15504560863970020568,3829,100,3729
576,D,15504560863970020570,3837,100,3737
577,D,15504560863970020571,3837,100,3737
578,D,15504560863970020575,3839,100,3739
579,D,15504560863970020577,3840,100,3740
580,D,15504560863970020578,3841,100,3741
581,D,15504560863970020579,3843,100,3743
582,D,15504560863970020580,3844,100,3744
583,D,15504560863970020581,3845,100,3745
584,D,15504560863970020582,3846,100,3746
585,D,15504560863970020583,3848,100,3748
586,D,15504560863970020584,3849,100,3749
587,D,15504560863970020588,3419,100,3319
588,D,15504560863970020590,3422,100,3322
589,D,15504560863970020594,3423,100,3323
590,D,15504560863970020595,3425,100,3325
591,D,15504560863970020596,3426,100,3326
592,D,15504560863970020598,3432,100,3332
593,D,15504560863970020603,3432,100,3332
594,D,15504560863970020605,3439,100,3339
595,D,15504560863970020607,3441,100,3341
596,D,15504560863970020611,4003,100,3903
597,D,15504560863970020613,4010,100,3910
598,D,15504560863970020618,4013,100,3913
599,D,15504560863970020622,4014,100,3914
600,D,15504560863970020624,4015,100,3915
601,D,15504560863970020625,4015,100,3915
602,D,15504560863970020626,4016,100,3916
603,D,15504560863970020627,4018,100,3918
604,D,15504560863970020629,4021,100,3921
605,D,15504560863970020630,4022,100,3922
606,D,15504560863970020634,3707,100,3607
607,D,15504560863970020636,3710,100,3610
608,D,15504560863970020639,3712,100,3612
609,D,15504560863970020640,3715,100,3615
610,D,15504560863970020641,3716,100,3616
611,D,15504560863970020642,3718,100,3618
612,D,15504560863970020643,3719,100,3619
613,D,15504560863970020644,3721,100,3621
614,D,15504560863970020646,3735,100,3635
615,D,15504560863970020651,3736,100,3636
616,D,15504560863970020657,3420,100,3320
617,D,15504560863970020659,3422,100,3322
618,D,15504560863970020660,3423,100,3323
619,D,15504560863970020661,3425,100,3325
620,D,15504560863970020664,3427,100,3327
621,D,15504560863970020665,3428,100,3328
622,D,15504560863970020666,3429,100,3329
623,D,15504560863970020667,3430,100,3330
624,D,15504560863970020668,3431,100,3331
625,D,15504560863970020669,3432,100,3332
626,D,15504560863970020670,3433,100,3333
627,D,15504560863970020671,3434,100,3334
628,D,15504560863970020672,3435,100,3335
629,D,15504560863970020673,3436,100,3336
630,D,15504560863970020674,3438,100,3338
631,D,15504560863970020675,3440,100,3340
632,D,15504560863970020676,3441,100,3341
633,D,15504560863970020680,3111,100,3011
634,D,15504560863970020683,3115,100,3015
635,D,15504560863970020686,3129,100,3029
636,D,15504560863970020691,3130,100,3030
637,D,15504560863970020696,3131,100,3031
638,D,15504560863970020703,3833,100,3733
639,D,15504560863970020705,3834,100,3734
640,D,15504560863970020706,3836,100,3736
641,D,15504560863970020708,3838,100,3738
642,D,15504560863970020710,3839,100,3739
643,D,15504560863970020711,3840,100,3740
644,D,15504560863970020713,3842,100,3742
645,D,15504560863970020715,3843,100,3743
646,D,15504560863970020716,3844,100,3744
647,D,15504560863970020717,3845,100,3745
648,D,15504560863970020718,3846,100,3746
649,D,15504560863970020719,3861,100,3761
650,D,15504560863970020722,3864,100,3764
651,D,15504560863970020726,3566,100,3466
652,D,15504560863970020729,3568,100,3468
653,D,15504560863970020730,3569,100,3469
654,D,15504560863970020731,3571,100,3471
655,D,15504560863970020732,3572,100,3472
656,D,15504560863970020734,3574,100,3474
657,D,15504560863970020735,3575,100,3475
658,D,15504560863970020736,3576,100,3476
659,D,15504560863970020738,3581,100,3481
660,D,15504560863970020742,3584,100,3484
